user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
35017,Female,60,DE,Family,134,38,0.3539354324690940,Web,1,1,0
35018,Male,20,IN,Family,103,5,0.33395031371089900,Mobile,1,1,0
35019,Female,46,AU,Premium,119,33,0.299840554983982,Web,0,0,0
35020,Other,69,FR,Free,149,58,0.07502567790063650,Web,5,0,0
35021,Male,37,US,Premium,71,61,0.27665694315269300,Mobile,0,1,0
35022,Other,57,AU,Free,137,33,0.5213848889106500,Mobile,1,0,1
35023,Female,36,UK,Free,75,43,0.06933784282434730,Mobile,5,0,0
35024,Other,20,AU,Premium,99,51,0.4331504024717310,Mobile,0,0,0
35025,Other,38,US,Free,123,48,0.11148014810102300,Mobile,5,0,0
35026,Other,58,UK,Family,123,41,0.45410248521980000,Web,0,0,1
35027,Female,66,PK,Student,135,15,0.36441985326813300,Mobile,1,0,0
35028,Other,19,US,Student,121,46,0.3125996610388720,Web,3,0,0
35029,Male,20,DE,Free,63,1,0.22722877313619700,Web,4,0,0
35030,Other,53,AU,Family,231,19,0.34638067678133200,Web,0,0,0
35031,Female,41,DE,Premium,152,35,0.18511090024438400,Desktop,0,0,0
35032,Other,17,PK,Free,84,37,0.31926769113050100,Mobile,22,0,1
35033,Other,35,DE,Premium,84,59,0.29303492310748900,Web,1,0,0
35034,Female,62,DE,Premium,156,35,0.2164690295081850,Mobile,0,1,0
35035,Female,60,FR,Premium,237,61,0.14820013566631100,Web,1,0,0
35036,Male,69,US,Free,89,82,0.2930159218472420,Desktop,3,0,0
35037,Other,23,IN,Family,70,39,0.050843335741208300,Web,1,0,1
35038,Male,21,CA,Family,221,34,0.33208206446324000,Mobile,0,0,0
35039,Other,62,UK,Premium,174,85,0.22960005808002900,Desktop,0,0,0
35040,Female,18,DE,Free,110,47,0.12413670760818700,Desktop,6,0,0
35041,Female,27,IN,Premium,82,52,0.25651562662949900,Desktop,0,0,0
35042,Female,68,IN,Student,137,38,0.2711109853387180,Mobile,0,0,0
35043,Male,34,FR,Student,58,17,0.36715377247451500,Web,0,0,1
35044,Other,37,AU,Family,136,11,0.03541189758238440,Web,0,1,0
35045,Other,47,CA,Premium,115,51,0.24031937616095100,Web,0,1,0
35046,Male,34,UK,Family,160,56,0.2120844090894020,Mobile,0,0,0
35047,Female,62,CA,Premium,115,19,0.2543760833701830,Desktop,1,1,0
35048,Other,42,AU,Premium,36,35,0.19821139776486400,Web,1,1,1
35049,Other,49,AU,Free,152,50,0.3135495771928660,Mobile,3,1,1
35050,Other,45,DE,Student,133,45,0.3537966984027810,Desktop,2,0,0
35051,Male,35,DE,Free,196,31,0.4635730063026240,Web,12,0,0
35052,Other,36,US,Premium,115,57,0.5490326341989440,Web,1,0,0
35053,Female,64,US,Student,116,23,0.5704934300162450,Web,0,1,0
35054,Male,43,US,Student,146,39,0.3567142890398200,Mobile,0,0,0
35055,Female,56,PK,Premium,156,39,0.10395280918444300,Web,0,0,0
35056,Female,40,CA,Premium,177,31,0.07831237059107560,Web,1,0,0
35057,Male,33,FR,Premium,48,37,0.2375892791995420,Desktop,3,1,0
35058,Female,47,UK,Free,140,26,0.11781537591970000,Desktop,2,0,1
35059,Male,25,FR,Student,77,39,0.013241159896110600,Web,0,0,0
35060,Other,57,DE,Family,20,27,0.3757560440826780,Web,0,0,0
35061,Female,29,FR,Family,80,52,0.17235892408849400,Mobile,0,1,0
35062,Male,57,UK,Student,131,38,0.4941149736523120,Web,1,0,1
35063,Other,53,PK,Student,47,62,0.3524671080553100,Desktop,0,0,1
35064,Female,36,CA,Family,117,66,0.41952361868157000,Mobile,1,0,0
35065,Other,16,FR,Family,198,25,0.20535675410275600,Mobile,1,0,0
35066,Female,37,US,Family,102,7,0.1489310132657950,Desktop,3,0,0
35067,Other,46,AU,Family,213,19,0.18057362167394100,Mobile,1,1,1
35068,Female,19,US,Free,214,52,0.13397426913887200,Web,0,1,0
35069,Male,38,IN,Premium,160,19,0.23884803041666900,Desktop,1,1,0
35070,Other,35,US,Premium,127,25,0.479192786989176,Mobile,0,0,0
35071,Other,60,US,Premium,214,33,0.2978207006585870,Desktop,2,0,1
35072,Female,41,AU,Free,151,27,0.4128731417655690,Mobile,1,0,1
35073,Male,46,IN,Free,3,48,0.6327713599597470,Mobile,12,0,1
35074,Other,66,IN,Free,127,23,0.17288124156442200,Web,16,0,1
35075,Female,47,US,Premium,78,27,0.33945111161299800,Desktop,0,0,0
35076,Male,25,UK,Premium,110,61,0.372593274521375,Mobile,0,0,0
35077,Male,66,PK,Student,206,44,0.17896515378094200,Web,1,0,0
35078,Other,63,DE,Family,118,57,0.05156569691756660,Web,0,0,0
35079,Male,35,IN,Free,1,47,0.11238265252652600,Web,0,1,0
35080,Male,62,PK,Student,191,64,0.2955477587534050,Mobile,0,0,0
35081,Male,41,FR,Premium,163,59,0.06495404608237700,Mobile,0,0,0
35082,Other,25,IN,Free,58,19,0.18308039184403700,Desktop,0,0,1
35083,Male,34,FR,Family,118,48,0.24170880784337800,Mobile,1,0,1
35084,Other,55,IN,Premium,160,14,0.31891363987287900,Mobile,0,1,0
35085,Male,34,PK,Free,45,51,0.11222183740207100,Web,2,0,0
35086,Other,29,IN,Family,146,38,0.31126070785592900,Desktop,0,0,0
35087,Female,29,UK,Student,146,20,0.5931327429871540,Desktop,0,0,1
35088,Female,64,IN,Free,58,46,0.17579670179386900,Desktop,1,0,1
35089,Other,64,PK,Premium,101,51,0.18451761547637100,Mobile,0,1,0
35090,Male,17,AU,Premium,131,48,0.32670140421130600,Mobile,0,0,0
35091,Female,22,IN,Premium,82,64,0.31732440668269300,Desktop,1,1,0
35092,Female,56,AU,Free,165,49,0.540147966610777,Web,6,1,0
35093,Other,69,UK,Premium,116,17,0.31064291688877700,Web,1,1,0
35094,Female,47,UK,Family,204,45,0.1835379830342950,Mobile,1,0,1
35095,Female,39,FR,Premium,208,29,0.46926163099473500,Desktop,1,0,0
35096,Male,29,PK,Premium,74,28,0.03419002769314830,Web,0,0,0
35097,Male,63,IN,Free,101,34,0.18158310693598200,Web,0,0,1
35098,Male,16,US,Premium,133,45,0.14467296299980200,Mobile,0,0,0
35099,Other,53,DE,Family,201,21,0.13680591560778600,Desktop,0,1,0
35100,Male,41,US,Premium,118,38,0.5428570249353290,Mobile,1,0,1
35101,Other,30,AU,Free,256,69,0.13530829137690400,Mobile,3,0,0
35102,Male,61,PK,Free,146,47,0.536774952745765,Mobile,10,0,0
35103,Male,37,CA,Student,115,25,0.25465176976487400,Desktop,0,1,0
35104,Male,24,US,Family,55,25,0.31726331740610600,Mobile,0,1,0
35105,Female,22,IN,Student,280,46,0.01790303926964320,Desktop,0,1,0
35106,Female,55,AU,Free,123,40,0.31656802284393100,Web,5,1,1
35107,Other,35,PK,Premium,111,43,0.037151059881784100,Web,1,0,1
35108,Male,54,IN,Family,162,29,0.16494137498532900,Desktop,1,1,0
35109,Female,57,AU,Student,118,61,0.42823096738378200,Desktop,1,0,0
35110,Male,50,IN,Free,81,22,0.21113168472361200,Mobile,0,0,0
35111,Female,65,AU,Student,108,28,0.3172990585164840,Desktop,1,0,1
35112,Other,18,US,Free,205,82,0.26272624406516500,Mobile,0,1,0
35113,Other,69,US,Free,151,33,0.1712625905610400,Web,0,0,1
35114,Other,45,IN,Free,47,60,0.3039353660066400,Desktop,5,0,1
35115,Male,32,US,Family,87,38,0.12860718108393800,Mobile,0,0,0
35116,Other,62,UK,Family,112,19,0.1361960835259790,Mobile,0,1,0
35117,Female,31,US,Family,127,64,0.36300019521780100,Web,0,0,0
35118,Other,56,DE,Premium,105,69,0.3932326684960380,Mobile,0,0,0
35119,Female,58,IN,Family,115,29,0.31247467907822100,Desktop,0,0,0
35120,Male,54,CA,Student,131,49,0.3182522508466570,Web,1,1,0
35121,Male,25,IN,Free,143,39,0.2113510091526800,Mobile,3,0,0
35122,Male,67,DE,Premium,92,26,0.45422305234664500,Mobile,0,0,1
35123,Female,51,DE,Student,48,55,0.41605034451238100,Mobile,0,1,1
35124,Female,53,US,Premium,51,17,0.16639927824998500,Desktop,0,0,0
35125,Other,55,FR,Family,114,3,0.22452740636240100,Web,1,0,0
35126,Male,19,IN,Premium,55,3,0.5367584677053110,Desktop,1,0,0
35127,Male,64,IN,Free,161,42,0.24411530445997400,Web,1,0,1
35128,Female,41,US,Free,139,47,0.18723555950606300,Mobile,1,0,0
35129,Female,50,DE,Free,83,22,0.8653776055177170,Web,14,1,1
35130,Female,64,UK,Premium,181,63,0.4881907773711250,Desktop,0,1,0
35131,Male,23,DE,Family,98,21,0.2194935356229500,Desktop,1,1,0
35132,Male,30,IN,Free,92,26,0.2330120895671360,Mobile,0,1,0
35133,Other,19,AU,Premium,103,56,0.35766586264423700,Desktop,0,1,0
35134,Male,59,FR,Premium,137,44,0.37040604085716600,Web,0,0,0
35135,Male,59,PK,Student,46,1,0.5595230163479000,Web,0,1,0
35136,Other,48,FR,Student,72,30,0.2543601023383750,Mobile,1,1,0
35137,Other,33,IN,Student,59,62,0.13302488397504700,Desktop,0,1,0
35138,Other,57,DE,Premium,104,66,0.3338484313773120,Desktop,0,0,0
35139,Other,32,PK,Family,1,50,0.23259512779411800,Desktop,0,1,0
35140,Female,65,PK,Free,102,1,0.23618455235463000,Mobile,28,0,1
35141,Male,42,US,Family,224,9,0.5540050730470040,Desktop,0,0,0
35142,Other,63,FR,Premium,126,58,0.07737395337248310,Mobile,0,0,0
35143,Female,39,PK,Family,79,50,0.14755055214092300,Desktop,0,1,0
35144,Male,59,FR,Free,152,27,0.2070049068817930,Mobile,2,1,0
35145,Other,22,CA,Family,196,37,0.34348026312821900,Mobile,1,1,0
35146,Other,28,PK,Student,194,18,0.2638082531517450,Mobile,0,0,0
35147,Female,48,CA,Premium,71,35,0.32202181170915500,Desktop,1,0,0
35148,Male,26,DE,Premium,191,89,0.39677838370490600,Mobile,0,0,1
35149,Female,38,AU,Free,181,72,0.32710974309833100,Mobile,6,1,0
35150,Other,51,PK,Family,94,37,0.2437429453757100,Mobile,0,1,0
35151,Female,22,AU,Student,178,32,0.5361056127748930,Mobile,0,0,0
35152,Other,61,US,Family,154,12,0.08960930811302880,Web,2,0,0
35153,Other,24,US,Student,41,53,0.5000152358873240,Mobile,3,1,1
35154,Male,53,IN,Premium,160,65,0.4075860660644520,Desktop,0,0,0
35155,Female,31,UK,Premium,75,30,0.39026693953274000,Web,0,0,0
35156,Other,46,CA,Family,32,15,0.4141096708820730,Desktop,0,1,0
35157,Other,17,UK,Student,54,43,0.44223707246512200,Desktop,0,0,1
35158,Other,48,CA,Family,151,57,0.2872247700447650,Mobile,0,1,0
35159,Female,45,UK,Family,131,84,0.12157098520486500,Web,1,0,0
35160,Other,50,CA,Family,188,74,0.2566531643185080,Mobile,0,0,0
35161,Other,36,CA,Premium,48,25,0.02299139114679170,Mobile,0,0,0
35162,Male,63,IN,Family,78,27,0.24354868501803800,Mobile,0,1,0
35163,Female,32,FR,Student,131,44,0.22304989080962000,Mobile,0,0,0
35164,Male,60,IN,Premium,148,59,0.14654791301502200,Desktop,2,0,0
35165,Male,30,IN,Free,80,58,0.4729892309763760,Mobile,7,0,0
35166,Other,41,AU,Student,100,42,0.5795136230274900,Desktop,0,0,0
35167,Female,55,FR,Free,69,27,0.519639087628001,Desktop,1,0,0
35168,Other,59,IN,Premium,146,50,0.13327007498481300,Mobile,0,1,0
35169,Other,44,FR,Free,187,45,0.27657130932571900,Web,0,0,0
35170,Other,61,AU,Family,63,33,0.5675634581355270,Mobile,0,1,0
35171,Other,16,CA,Family,28,7,0.26056789158051700,Desktop,0,0,1
35172,Male,20,FR,Free,81,30,0.15285157559861200,Desktop,7,1,1
35173,Other,65,FR,Family,104,14,0.3127247449949450,Mobile,0,0,0
35174,Female,34,UK,Premium,95,62,0.40701260958221100,Mobile,1,0,0
35175,Male,57,AU,Premium,26,31,0.17763334172179000,Desktop,1,0,0
35176,Male,20,UK,Student,123,43,0.4554416088783450,Mobile,4,0,0
35177,Female,36,PK,Family,105,14,0.4602119670931210,Mobile,0,1,0
35178,Other,18,FR,Student,150,33,0.40861156933008600,Desktop,1,0,1
35179,Male,28,UK,Family,128,5,0.23436512495593200,Mobile,1,0,0
35180,Other,31,FR,Family,89,16,0.11221703104627900,Desktop,3,1,0
35181,Female,37,AU,Premium,1,1,0.23442123367361800,Desktop,1,0,0
35182,Male,30,UK,Premium,136,34,0.3431580571619510,Mobile,2,0,0
35183,Male,28,US,Student,19,32,0.19629355360652200,Web,1,0,0
35184,Female,54,FR,Free,195,82,0.4725836637398590,Web,0,0,0
35185,Other,48,CA,Family,167,23,0.13452419728584900,Desktop,0,1,0
35186,Female,68,PK,Student,73,37,0.16025107719338400,Desktop,2,0,0
35187,Female,47,FR,Family,131,61,0.3744344097019020,Desktop,0,1,0
35188,Male,61,US,Family,104,53,0.1134646120807070,Desktop,0,1,1
35189,Other,57,FR,Free,84,44,0.33119410271550300,Mobile,0,0,1
35190,Male,39,US,Family,193,39,0.27960369344639900,Mobile,0,0,0
35191,Other,51,PK,Family,74,46,0.4274989846602160,Mobile,0,0,0
35192,Male,29,CA,Premium,118,77,0.35698788099906300,Web,1,0,0
35193,Other,65,US,Student,20,15,0.273489921816701,Mobile,0,0,1
35194,Male,59,US,Student,82,50,0.09101820669871340,Desktop,0,1,0
35195,Other,18,PK,Family,105,23,0.41886347489600800,Desktop,0,0,0
35196,Other,30,CA,Family,19,45,0.10432137235412800,Web,2,0,0
35197,Other,35,CA,Free,126,57,0.044505733194809900,Desktop,14,0,0
35198,Female,23,DE,Student,202,67,0.3755503809377910,Web,1,0,0
35199,Male,33,AU,Student,59,49,0.04431287663790590,Web,0,0,0
35200,Other,55,DE,Family,137,22,0.16644663456979800,Mobile,0,1,0
35201,Other,30,CA,Premium,81,27,0.470875764758419,Desktop,0,0,1
35202,Male,59,UK,Premium,166,14,0.29328547383250500,Mobile,0,1,0
35203,Female,37,FR,Free,149,74,0.19151691716693600,Mobile,3,1,1
35204,Female,68,US,Student,194,64,0.13837294553157600,Desktop,1,0,0
35205,Male,29,FR,Premium,5,25,0.5426476941063970,Desktop,1,0,0
35206,Female,26,US,Free,119,78,0.20178050442968000,Desktop,2,1,1
35207,Female,42,DE,Family,145,56,0.1794449509380500,Desktop,2,0,0
35208,Male,66,UK,Free,69,76,0.21791043120873000,Web,4,1,0
35209,Other,25,US,Student,136,35,0.31970258775221900,Web,2,0,0
35210,Other,29,CA,Student,60,45,0.6156465040747450,Desktop,0,0,0
35211,Female,39,DE,Free,90,31,0.3683325519017310,Web,15,0,1
35212,Female,57,DE,Free,174,33,0.4945954381438910,Desktop,0,0,0
35213,Other,29,AU,Free,153,51,0.2958296140849970,Mobile,4,0,1
35214,Male,64,IN,Free,83,59,0.35798446303144500,Mobile,1,1,0
35215,Female,45,PK,Premium,231,28,0.022997608545097400,Mobile,0,0,0
35216,Other,68,US,Premium,158,10,0.4664052983571130,Mobile,0,0,0
35217,Other,34,CA,Free,194,31,0.32717484924980900,Desktop,2,0,0
35218,Other,19,IN,Family,232,35,0.21314474959105300,Mobile,0,0,0
35219,Male,17,UK,Student,156,42,0.30123786526774900,Desktop,0,0,0
35220,Female,63,FR,Free,95,29,0.30609455037607900,Mobile,2,0,1
35221,Other,41,FR,Free,176,1,0.35693862904258000,Desktop,0,1,1
35222,Male,38,FR,Free,66,29,0.24638577073278600,Desktop,3,0,1
35223,Male,43,FR,Premium,216,48,0.13845341480152700,Web,0,1,0
35224,Female,32,UK,Student,35,37,0.3435511527158860,Web,0,0,1
35225,Female,69,US,Premium,279,1,0.3142296485349580,Desktop,0,1,0
35226,Female,66,AU,Family,174,77,0.276015227518897,Web,1,0,0
35227,Female,42,IN,Student,103,48,0.10433508264561000,Web,2,0,0
35228,Female,66,DE,Premium,239,43,0.4833749527542680,Web,0,0,0
35229,Male,65,PK,Student,51,50,0.7723577568674800,Mobile,1,1,1
35230,Other,58,FR,Family,126,32,0.18843872016619300,Web,1,1,0
35231,Other,19,CA,Family,71,80,0.14509974271307000,Desktop,2,1,0
35232,Female,50,PK,Free,74,61,0.22994697341491700,Mobile,1,1,1
35233,Female,41,UK,Premium,76,24,0.318790747341909,Web,0,0,0
35234,Other,35,CA,Premium,62,61,0.3388508606429590,Mobile,1,0,0
35235,Other,67,US,Family,143,47,0.2513906836720770,Web,0,1,0
35236,Other,53,CA,Student,100,39,0.32257682462037100,Desktop,2,1,0
35237,Female,56,PK,Student,104,28,0.09255371091243040,Desktop,1,0,0
35238,Male,17,AU,Premium,134,48,0.3876628140313540,Web,0,0,0
35239,Male,35,UK,Family,175,21,0.4287807556611820,Web,2,1,0
35240,Female,31,PK,Free,5,75,0.16983894092390600,Desktop,31,0,0
35241,Other,46,CA,Family,83,26,0.2012553630293100,Web,0,1,0
35242,Male,19,PK,Premium,6,51,0.09143341772569230,Desktop,0,0,1
35243,Male,39,AU,Student,126,29,0.19246430661197600,Web,0,0,0
35244,Other,58,CA,Premium,66,39,0.34520032802194500,Desktop,1,1,0
35245,Other,31,PK,Student,135,33,0.26923226989034200,Web,0,1,0
35246,Female,66,FR,Premium,76,78,0.3515560445505810,Web,0,0,0
35247,Female,60,IN,Free,110,44,0.11355095887054100,Web,1,1,0
35248,Male,68,FR,Free,133,12,0.2184158231085040,Desktop,0,0,1
35249,Female,23,PK,Student,97,83,0.3526415809892850,Mobile,1,1,0
35250,Male,52,AU,Premium,202,58,0.2835839755406500,Desktop,0,0,0
35251,Female,38,IN,Family,211,49,0.12425454172115400,Desktop,0,0,0
35252,Other,54,CA,Student,63,70,0.5845351360666030,Web,0,1,1
35253,Male,57,AU,Family,106,38,0.36699324602617700,Desktop,0,0,0
35254,Female,61,CA,Student,166,12,0.6447074938935280,Mobile,0,0,1
35255,Female,22,FR,Premium,62,38,0.09944747367177220,Mobile,1,0,1
35256,Male,47,IN,Free,168,60,0.3032418124862810,Desktop,1,0,0
35257,Male,38,DE,Family,162,42,0.19156404702176800,Web,0,0,0
35258,Female,66,UK,Free,241,48,0.30747879225411900,Web,5,0,0
35259,Male,61,PK,Premium,122,1,0.38889614211381900,Web,0,1,0
35260,Female,63,CA,Family,33,21,0.2870721316489060,Desktop,0,0,0
35261,Other,67,IN,Student,108,76,0.19450914455667800,Mobile,1,1,0
35262,Male,34,AU,Free,89,68,0.25231706025864400,Desktop,6,1,0
35263,Other,48,DE,Premium,185,35,0.07788965935853590,Mobile,1,0,0
35264,Male,43,UK,Premium,63,29,0.20422801575633000,Desktop,0,0,0
35265,Other,58,US,Student,103,71,0.6821165874682670,Desktop,1,0,1
35266,Female,59,DE,Student,148,57,0.13320811093317100,Desktop,0,1,1
35267,Female,54,US,Family,28,46,0.3572886471644130,Mobile,0,0,1
35268,Other,26,AU,Free,190,52,0.2436875435623530,Mobile,0,1,0
35269,Female,41,CA,Family,1,41,0.18475095124017600,Mobile,0,1,1
35270,Female,22,AU,Free,77,66,0.647634797279646,Web,7,1,1
35271,Male,42,PK,Family,195,37,0.39428320106259100,Web,1,1,0
35272,Male,28,FR,Free,93,52,0.25954412016477600,Desktop,2,0,1
35273,Male,40,PK,Family,68,4,0.09496264072824500,Mobile,0,0,1
35274,Male,69,US,Free,78,7,0.0503710985916378,Mobile,1,1,0
35275,Male,49,US,Premium,147,22,0.03533202015684060,Desktop,0,1,0
35276,Other,24,FR,Premium,127,65,0.19076985424968900,Web,0,1,0
35277,Other,25,UK,Student,142,34,0.2337385052502750,Mobile,1,0,0
35278,Male,44,US,Student,139,30,0.1323256443298170,Mobile,0,0,0
35279,Male,25,US,Student,98,64,0.3702566949384620,Mobile,0,0,1
35280,Other,66,IN,Student,193,53,0.07961269253537980,Web,0,0,0
35281,Male,64,FR,Student,190,62,0.2116464266626840,Desktop,0,1,0
35282,Male,60,CA,Free,139,75,0.20337419692462400,Desktop,0,0,0
35283,Female,60,US,Premium,157,60,0.26734168554756300,Desktop,0,0,1
35284,Male,37,US,Family,121,77,0.321983406721488,Desktop,1,1,1
35285,Male,51,US,Family,69,53,0.37968108341444400,Web,0,0,0
35286,Male,34,US,Premium,188,20,0.4113947117109090,Web,0,1,0
35287,Other,34,US,Premium,115,45,0.24536763032301500,Desktop,2,0,1
35288,Other,59,US,Family,137,65,0.749393242025824,Mobile,0,0,0
35289,Other,55,FR,Free,275,1,0.07469672821990500,Web,1,0,1
35290,Female,55,IN,Premium,104,32,0.5468095548849640,Desktop,1,0,0
35291,Other,33,PK,Family,150,59,0.16649655419215200,Mobile,1,1,0
35292,Other,64,FR,Student,74,22,0.2593876217373080,Mobile,1,0,0
35293,Male,27,CA,Family,155,21,0.05814200050800960,Web,0,0,0
35294,Female,25,US,Free,84,42,0.225644440163337,Web,0,0,1
35295,Other,63,AU,Free,132,31,0.7154950833119100,Mobile,17,1,1
35296,Female,27,US,Free,143,12,0.18621266584445900,Web,4,0,0
35297,Male,37,AU,Free,84,66,0.05540894378300910,Mobile,4,0,0
35298,Female,69,CA,Premium,162,58,0.2039917560673930,Web,0,0,0
35299,Female,66,FR,Free,136,22,0.4096906202727760,Mobile,5,0,1
35300,Female,30,FR,Family,191,64,0.5176751965455600,Desktop,0,0,0
35301,Female,64,FR,Free,267,26,0.230578566611496,Desktop,2,0,0
35302,Male,21,FR,Premium,133,27,0.21838286573959500,Desktop,1,0,0
35303,Female,44,FR,Free,11,24,0.21506921567084300,Mobile,11,1,1
35304,Male,40,US,Family,128,26,0.3189414622007510,Mobile,1,0,0
35305,Male,54,AU,Student,138,47,0.35260144054527500,Mobile,0,1,0
35306,Female,26,DE,Family,1,23,0.18087568769612300,Web,2,0,1
35307,Female,37,US,Family,216,68,0.39130321095698600,Mobile,1,0,1
35308,Other,41,PK,Family,184,56,0.22168639360410400,Desktop,0,0,0
35309,Other,17,CA,Free,119,46,0.12731638822572300,Mobile,0,0,1
35310,Male,17,AU,Free,189,53,0.22360140316999500,Desktop,3,1,0
35311,Other,40,AU,Student,51,36,0.39550313170002200,Mobile,1,0,1
35312,Other,39,PK,Premium,221,55,0.2002083106868690,Mobile,0,0,0
35313,Male,44,AU,Student,11,33,0.40864965852420200,Mobile,2,0,1
35314,Other,66,DE,Family,92,27,0.1529289478152670,Web,2,0,1
35315,Other,37,FR,Student,75,43,0.4624965485796390,Desktop,0,0,1
35316,Male,44,PK,Student,101,52,0.692831764702646,Web,0,1,0
35317,Female,29,DE,Free,38,57,0.2880967452034240,Desktop,3,1,0
35318,Male,52,IN,Premium,46,36,0.04548755222459710,Desktop,0,0,1
35319,Male,37,DE,Family,117,24,0.4292106614866300,Web,0,1,0
35320,Female,62,CA,Premium,61,42,0.26337757340682200,Web,0,0,1
35321,Other,37,CA,Free,77,44,0.6060867061680790,Web,3,1,0
35322,Male,35,US,Premium,147,67,0.35681656976964200,Mobile,0,0,0
35323,Female,26,FR,Free,109,45,0.2214988649757150,Web,5,0,1
35324,Other,30,PK,Family,81,34,0.2376774738811670,Desktop,0,1,0
35325,Female,18,IN,Student,77,38,0.07869837864678670,Desktop,0,0,0
35326,Male,20,US,Free,126,28,0.21176992498819400,Web,5,0,0
35327,Male,44,UK,Family,76,25,0.125987888256855,Desktop,1,0,0
35328,Female,19,US,Family,258,38,0.3382795357567150,Web,4,1,0
35329,Other,42,FR,Free,39,44,0.2536433246161800,Desktop,4,1,1
35330,Female,59,CA,Premium,190,27,0.1857156203957080,Web,0,0,1
35331,Other,19,IN,Family,68,87,0.3363898177623470,Desktop,0,0,1
35332,Male,38,UK,Free,97,36,0.21825007758473700,Desktop,0,1,1
35333,Male,17,CA,Family,287,68,0.1386447126551210,Desktop,0,1,0
35334,Female,35,PK,Family,1,85,0.2748289338392470,Mobile,0,0,0
35335,Male,64,FR,Free,77,43,0.36202176814229000,Desktop,3,1,0
35336,Female,69,DE,Free,8,59,0.33284482003276600,Mobile,1,1,1
35337,Male,39,IN,Free,115,42,0.18991174330417400,Web,2,0,1
35338,Female,27,PK,Student,118,42,0.18832130713638500,Web,1,0,0
35339,Female,25,FR,Family,100,55,0.186762872574481,Web,1,0,0
35340,Female,65,IN,Student,126,24,0.3375304017002220,Web,0,0,0
35341,Male,40,US,Student,188,34,0.25635766854193100,Desktop,0,0,0
35342,Female,54,IN,Premium,65,50,0.22320078417208900,Web,0,0,1
35343,Other,54,PK,Premium,136,74,0.4889151336147110,Web,0,0,0
35344,Female,33,FR,Free,175,30,0.8334845599724650,Mobile,9,0,1
35345,Other,57,UK,Free,131,22,0.23290213073022700,Desktop,3,1,1
35346,Female,55,DE,Student,135,50,0.48370465005383400,Mobile,0,1,0
35347,Female,60,DE,Family,55,34,0.3193582049337730,Web,0,0,0
35348,Other,27,US,Student,198,41,0.43076240978689700,Desktop,1,0,0
35349,Male,18,DE,Family,67,34,0.33931806955272700,Web,0,0,0
35350,Other,30,AU,Family,110,31,0.24078185671143500,Desktop,0,1,0
35351,Other,43,CA,Free,258,5,0.41299884027205500,Web,3,0,0
35352,Male,24,IN,Premium,54,41,0.2297217872291290,Desktop,1,0,0
35353,Female,47,US,Family,59,52,0.0747629425795858,Web,1,0,1
35354,Other,18,AU,Premium,192,24,0.48351684598779300,Mobile,2,1,0
35355,Male,41,DE,Free,92,30,0.5413562062442920,Desktop,2,1,0
35356,Male,37,CA,Student,211,65,0.17456381320299200,Desktop,2,0,0
35357,Male,28,IN,Student,152,40,0.0935451778878349,Mobile,0,0,1
35358,Male,39,AU,Student,53,30,0.28981898893526600,Desktop,0,0,1
35359,Male,41,PK,Student,91,58,0.12053793692528600,Desktop,0,0,0
35360,Female,49,DE,Premium,186,29,0.16044866023725700,Mobile,0,0,1
35361,Female,42,DE,Student,177,26,0.4319152962544890,Web,2,0,0
35362,Male,56,PK,Student,178,81,0.29957112233086300,Desktop,0,0,0
35363,Other,42,IN,Student,160,6,0.251701666348314,Mobile,1,0,0
35364,Female,38,IN,Premium,1,50,0.4666219432195050,Web,0,0,1
35365,Female,57,AU,Student,149,42,0.17347700921061900,Web,0,1,0
35366,Male,47,IN,Free,71,26,0.3165026062897080,Web,16,1,0
35367,Male,31,UK,Student,70,35,0.036438083393358200,Mobile,0,1,1
35368,Male,29,FR,Family,205,20,0.6053155194300730,Web,0,1,1
35369,Male,48,IN,Premium,85,32,0.25512747431557100,Desktop,0,1,0
35370,Other,37,PK,Student,104,21,0.36136618261695200,Desktop,1,0,0
35371,Other,30,CA,Student,70,50,0.3970305683229220,Desktop,0,0,0
35372,Male,35,DE,Premium,144,32,0.4214438821002980,Mobile,1,1,1
35373,Male,58,FR,Student,40,23,0.11152269549956000,Desktop,0,0,0
35374,Male,31,UK,Premium,109,36,0.29400674817386500,Mobile,1,0,0
35375,Female,67,FR,Premium,90,1,0.15524147743519000,Web,1,0,0
35376,Female,53,IN,Student,113,20,0.222107414712108,Web,2,0,0
35377,Male,48,IN,Premium,133,1,0.3625968237863120,Desktop,0,1,0
35378,Female,66,UK,Family,126,36,0.34970653565532100,Desktop,0,0,0
35379,Other,23,UK,Student,58,14,0.24679893063733100,Web,0,0,0
35380,Female,27,US,Student,148,19,0.2851226330171480,Mobile,2,0,0
35381,Male,66,IN,Free,80,44,0.04929415522461520,Mobile,1,0,0
35382,Other,59,CA,Family,184,59,0.16014530092830600,Mobile,1,0,0
35383,Male,57,UK,Student,144,51,0.2596372599911000,Desktop,0,0,1
35384,Female,34,AU,Free,229,26,0.32143323842364400,Web,11,0,0
35385,Male,48,US,Free,192,33,0.3064225607168080,Web,6,0,0
35386,Other,51,IN,Student,172,54,0.5621238167618140,Web,2,0,0
35387,Male,20,FR,Family,142,27,0.5914156613131770,Web,1,1,0
35388,Male,54,DE,Free,86,58,0.06723713971193800,Web,12,0,0
